customer_id,customer_zip_code_prefix,customer_city,customer_state
jGSg5tT7yXYo,17600,Sao Paulo,SP
wAfOBsgvhYeE,30315,Serra,ES
K929MFmxBeTv,73050,Nova Lima,MG
I9sd6KcwizgH,88740,Jacarei,SP
x3scoPuMLQ0H,35767,Goiania,GO
DDv35qTmdNIy,68628,Sao Paulo,SP
lq8aKDApGVJ6,89176,Vicosa,MG
npsiNAbuGPVD,74030,Sao Vicente,SP
57b6btvPhmkg,75660,Sao Paulo,SP
RPV2z7Iqvelo,88805,Manaus,AM
0cKOCdSlOThe,4360,Sumare,SP
QHv54pRrX3ht,32180,Sao Paulo,SP
pqmg5SEHQNVQ,74170,Cariacica,ES
eYf056YYDVZh,3105,Petropolis,RJ
SiavD6HlgFj0,13044,Niteroi,RJ
WAXpaTwANwj5,65046,Recife,PE
23w3QhHtGlTO,11660,Sao Jose Dos Campos,SP
ygatSznjdbml,85853,Sao Paulo,SP
cBF87FUAMv6U,15807,Osasco,SP
4xwd9lwGK8b3,68148,Niteroi,RJ
taFfVUvXCKss,73050,Nova Lima,MG
EEZN2qwoEfvF,13220,Sao Paulo,SP
jBhkFo3FBa13,5464,Governador Valadares,MG
Fq6ku6ojndq8,32684,Sao Paulo,SP
LnrckVbWJntd,85835,Lagoa Santa,MG
x6gLwN78s9Bd,64808,Indaiatuba,SP
wlLZx3jnNeIm,12170,Sao Jose Do Rio Preto,SP
bjYCn2iUV69i,88040,Sao Paulo,SP
cgpeeDmfJy4d,7792,Sao Luis,MA
mU63Cwmg1g3b,8556,Araraquara,SP
OU0zSicL5D3p,39950,Sao Vicente,SP
DvprsN7TUGde,72016,Sao Jose Dos Campos,SP
ra5jjzSOIrQO,96405,Contagem,MG
EqO36rsJXcAk,71901,Santo Antonio Da Patrulha,RS
pFf1cnqJjY5a,30550,Salto,SP
cBMPmha0PW6W,89021,Campos Dos Goytacazes,RJ
bZzDwMaQl59q,44730,Campina Grande Do Sul,PR
NQxObGzYfbZZ,6663,Sao Paulo,SP
ZasRiXc8xzCg,65415,Porto Velho,RO
qLKAbTi99KOd,52191,Salvador,BA
dAFxwZQvEuO7,69089,Curitibanos,SC
HQg85APOCHqG,71908,Belo Horizonte,MG
1LxUmTQfmocI,3928,Rio De Janeiro,RJ
YI7E0pKBO2wf,21230,Japeri,RJ
BOE0fZU3aKaz,94035,Brasilia,DF
OFA10R0q08Zd,78460,Sao Paulo,SP
YdvizivQMVRo,75707,Sao Paulo,SP
JIyFZTq7Fyzp,84026,Itaqui,RS
BnxcDZJLj3pU,19200,Barra Do Pirai,RJ
93Eyz09ej269,8460,Manaus,AM
vF4CGwFCf79W,73807,Salvador,BA
Rz2LQDb4c8EU,1016,Santo Andre,SP
5rlGLXBSP3B4,15895,Coari,AM
Knnroeba3Tar,68503,Sao Paulo,SP
9Czx0WlGCRSH,17110,Colatina,ES
zeKKS5UCp81Q,2363,Santos,SP
Ut7yolYYeTvS,50940,Matias Barbosa,MG
uax64ng0BaeD,66023,Sao Paulo,SP
LmLjL5dlU4vU,8571,Divinopolis,MG
8I7eee0NDefW,79006,Avare,SP
f0be3MS6GtOn,81450,Petropolis,RJ
nxBx022O2PAq,59815,Sao Paulo,SP
D6C8avmZfyXb,65180,Mogi Mirim,SP
z6j73TowKM37,64695,Niteroi,RJ
7vDIabFwxPDY,55299,Volta Redonda,RJ
SXdJFm2f3059,96075,Sao Paulo,SP
CtSL71ofpu22,55178,Salvador,BA
SCwpTGy1MteU,59295,Porto Alegre,RS
twpLyQNl1La3,36145,Santa Helena De Goias,GO
zsCGHHkUv8VB,94770,Presidente Prudente,SP
3sxqK1UYvzCi,83010,Maringa,PR
TFTGXhd4V18t,4284,Cravinhos,SP
vUHNHj9GjYjh,1241,Aparecida De Goiania,GO
guEd8qq8bxdX,78035,Tapejara,RS
HSAxh3lBGAWy,29090,Rio De Janeiro,RJ
fCZw1ngJB9k4,36560,Sao Joao Da Boa Vista,SP
83KjRKpQMROi,25912,Campinas,SP
G9ghVsMPlS39,25710,Ibia,MG
AafPAkBnbnkA,75126,Limeira,SP
a0X6PFWc2pXr,13807,Sao Paulo,SP
Lxzd0TPdBAwc,87160,Icem,SP
nLP2FKGFdVnY,98930,Sao Paulo,SP
Nj98b91emSOk,71573,Teixeira De Freitas,BA
Sc9a3zf5J9Cn,35600,Brasilia,DF
i3nszT2aGjCb,4068,Rio De Janeiro,RJ
g0kFBI2pK53j,11679,Sao Paulo,SP
DxRHJSoGhgzA,42804,Sanga Puita,MS
rbRmP3wYz7eL,15080,Campos Dos Goytacazes,RJ
iCf4Pf4gPxJR,53350,Duque De Caxias,RJ
HG52T1ZPb76p,11664,Rio De Janeiro,RJ
4oKEXsL3kOAD,3977,Balneario Gaivota,SC
Eq7Nck8W1TOI,44571,Dois Vizinhos,PR
WK2lOUz7STIr,12607,Rio De Janeiro,RJ
PbQi31640Ymk,12215,Brasilia,DF
2JeT1r2rTJhg,25050,Sao Paulo,SP
xy2kg1EN9ZP3,6620,Curitiba,PR
58jATwmZzN4Q,57040,Salvador,BA
wHQbjNsLTCtE,76960,Congonhal,MG
u9MtBfavxts6,98960,Sao Paulo,SP
Mefxc0P5YDqO,72583,Taubate,SP
nRzfJmV5bj8a,77478,Sao Cristovao,SE
6CiqV2Ts5UdL,35685,Cuiaba,MT
OUem5AgSAGbN,35473,Passo Fundo,RS
kMUDb21w4cx6,83035,Penha,SC
52V4RKQHVwaJ,3610,Valinhos,SP
D1LQOMRlPlWQ,78240,Tijucas,SC
dg3J2i6xGlRl,64255,Sao Paulo,SP
U9reeq7CqAuO,29010,Praia Grande,SP
6RRlermHXsEn,74988,Barbosa Ferraz,PR
GjPXpqZZgZ85,25245,Sao Bento Do Sul,SC
diyZkEqS1hGw,5440,Sao Paulo,SP
N4rrtCnrLcQx,17020,Guarulhos,SP
GywvT6gZ6Seh,34700,Rio De Janeiro,RJ
vUOb9J7D50GP,89805,Pouso Alegre,MG
cZUvTwYeiHBE,40250,Itapevi,SP
aJ4B6pR3b3cN,35030,Caxias Do Sul,RS
z6aDrm734ns1,26521,Campinas,SP
VBX6aEuvtGAz,3553,Niteroi,RJ
AGgEX8JMQB6L,11676,Santa Maria,RS
Bx6ZpaXtx9w4,32685,Capitao Leonidas Marques,PR
bef7mwsiUBQr,85555,Brasilia,DF
3IsuX2Hai3sE,35148,Sao Jose Do Rio Preto,SP
t44BHUh0TxqE,2363,Santos,SP
GSE70BfdFtlD,2650,Pirajui,SP
x1ZqXtz0DPLE,96010,Belo Horizonte,MG
rFUfPJcHlJty,63280,Curitiba,PR
4QnmJvZfqqQr,41370,Lauro De Freitas,BA
Z9CWYzaNiJRX,2951,Coluna,MG
HXnguF8ou4od,88740,Jacarei,SP
L4llhknumVLA,71065,Amparo,SP
UmiACstGeK44,13660,Ourinhos,SP
vxPGgfFndHgF,66810,Erechim,RS
wJ5rg5egdnXy,14061,Sao Paulo,SP
Z40xeJWzgiQM,11082,Rio De Janeiro,RJ
xJQaXQWoo0Kf,79556,Goiania,GO
1ybwdS865BUv,29020,Rio De Janeiro,RJ
1e4VpUrJbwzS,8630,Ipaussu,SP
ivmQ07QeMM0Y,2215,Sao Paulo,SP
Z33zNH6ECNY5,63100,Londrina,PR
FGlPz5vVICzy,38081,Resende,RJ
HPn6AeIxzhnN,7790,Rondonopolis,MT
Z5oJpJwahC1G,86183,Taboao Da Serra,SP
5qpmuHtK4IjZ,78050,Campo Grande,MS
DmquYdb5HSqy,11610,Rio De Janeiro,RJ
tfViGghiSj6G,39780,Belo Horizonte,MG
JJeZk4VhlFsz,26420,Ilheus,BA
azpWiXDG0sVB,89970,Ipatinga,MG
DRLRQfRvccMe,29115,Sao Jose Dos Campos,SP
e4gTrlhu91AB,4002,Aracatuba,SP
eJV0cwq2j6zG,82320,Florianopolis,SC
JRgRP32QQgkU,5594,Sorocaba,SP
NuNNRS51YU4K,23010,Porto Alegre,RS
xvBKJIkMiAQ6,26582,Sao Paulo,SP
0y4Cmlw4WT4t,9550,Poa,SP
CUNs5b1jwNI9,37880,Curitiba,PR
rzprjBxBgAFd,2208,Goiania,GO
aMhLDDmv3jzD,12610,Tangara Da Serra,MT
BYZUhL2TIyPs,76825,Taboao Da Serra,SP
dvKs60lyn0UQ,88360,Sao Paulo,SP
og0yG51zIcCp,74223,Sao Paulo,SP
RsjCRVYc9FbQ,18900,Rio De Janeiro,RJ
WzGfY4vIDoAr,87501,Sao Paulo,SP
goqm10uxxCXB,52110,Manaus,AM
4UZvN6ijCDbe,40220,Niteroi,RJ
YFlZGXs33jrW,29620,Sao Paulo,SP
5Mw8uXfSunf3,36081,Campinas,SP
PoLdpWEEAQEm,72150,Recife,PE
7Gq5qYrtNeck,58297,Camaragibe,PE
dNvI7YWBIkT5,58540,Rio De Janeiro,RJ
MiwRHYq9b6Pg,54786,Concordia,SC
OmujRCj6tHAS,4375,Sao Paulo,SP
XLPppmZbz2RR,6473,Belo Horizonte,MG
Y8d7eFN6M1Gn,53625,Betim,MG
oo15Z0IyIvOc,38520,Uniao De Minas,MG
RRRPmiwKkFmX,60742,Pocos De Caldas,MG
Az44rk1jlwDZ,4567,Itanhaem,SP
EIAY02Juv8qA,75340,Nova Iguacu,RJ
AQZGmQiVYx3S,14802,Belo Horizonte,MG
xnroPmfb1QTS,30644,Sao Jose Dos Campos,SP
f7podyomqmNA,89898,Marilia,SP
VTT9xuoaZxq5,76630,Florianopolis,SC
s2XwFEFbK5zD,74280,Sao Paulo,SP
ZeL5mVHYCSch,83203,Porto Alegre,RS
fzVExDBzkCqk,2262,Sao Bernardo Do Campo,SP
tieCSM3waEzi,29820,Pirai,RJ
dPoWXMkNO5b7,86810,Sao Paulo,SP
17oxrCc5TKD7,5805,Sao Paulo,SP
Q8sGzju6Yi6W,5664,Salvador,BA
RhHheTy4pvoM,64090,Curitiba,PR
AafPbhyiKMtj,28060,Alagoinhas,BA
qKerc48MKkUp,82100,Rio De Janeiro,RJ
IdMzUNjFflLj,18077,Sao Paulo,SP
1Dl8hS4mniAa,13287,Sao Paulo,SP
vy3Fqsc1JB5n,79210,Sao Paulo,SP
7OSb5zoO9CAm,6010,Uberlandia,MG
8zMmn6v6WxSy,59122,Buritis,MG
eR9KfrV5SpkA,35181,Ribeirao Preto,SP
y1fBibQIlxke,4932,Sao Paulo,SP
57M8ORPOUsxO,9407,Santa Cruz Do Sul,RS
lybZmk9p8UOg,17280,Joinville,SC
UFpYcVXt2GPx,29830,Cacule,BA
rxOGsOjkJFiB,13565,Jacinto Machado,SC
Ahhvp7PuWo8C,14490,Uruguaiana,RS
96AnJbrtmELQ,2110,Iracema,CE
CFtKrKUnmwls,4850,Niteroi,RJ
S4k3ML2OpAOT,29106,Porto Alegre,RS
pYQGeevBesk5,5894,Curitiba,PR
mXHLrs302TDx,55690,Promissao,SP
GHMqOTGvRhJW,28660,Rio De Janeiro,RJ
95XMRB0KSZGD,5834,Pau Dos Ferros,RN
xmjge7rBhOtk,39818,Londrina,PR
WadaLYjmeadC,7716,Rio De Janeiro,RJ
tuaoCpYsGZQj,1539,Suzano,SP
1DIWM0t7q6xL,96925,Taboao Da Serra,SP
LPX8jToi96cY,79640,Paulinia,SP
J8xcCuBPKqKi,15120,Sao Paulo,SP
5KFiZOWEABxK,59063,Sao Paulo,SP
heZinebB6wIF,27212,Irece,BA
nZMIFVTyPpLv,15813,Niteroi,RJ
okwkVvyQkxPA,7013,Contagem,MG
VGs4nk28H4sD,5012,Sao Paulo,SP
51s8QfHfq1es,13322,Belo Horizonte,MG
r72we6tYV82P,3244,Francisco Morato,SP
iMUxiSqcTNEv,11547,Sao Paulo,SP
J3AMomBcc47C,33933,Mangaratiba,RJ
w6iuWEsh3BWr,6533,Juiz De Fora,MG
hdBO10zQWNfc,77820,Barueri,SP
nBrvXbIFwfvn,59518,Teresopolis,RJ
rYvhYo7W6YgB,62670,Natal,RN
NGbQ9yhbgXzd,6823,Avare,SP
otXEhvQtdNzn,5397,Sao Jose Dos Campos,SP
g5dQ0FIlGw3V,85854,Sao Paulo,SP
GOPHI27xotfv,2259,Mogi Das Cruzes,SP
a5z8KuFW4yoV,39780,Belo Horizonte,MG
GUUUrNx8yBvB,87390,Sao Jose Dos Pinhais,PR
Tbjfkpn4zkuj,61801,Sao Paulo,SP
zdKZqoruMiMC,19024,Sao Paulo,SP
0yrQrLKrhhcM,65030,Guarulhos,SP
kZLdTChts3W7,70277,Sao Jose Do Rio Preto,SP
99rFxPWSSJHH,86080,Mendes,RJ
oBjJGTaEQlmI,7176,Rio De Janeiro,RJ
tzXaiPzWgzoQ,3525,Cambui,MG
EQeNQOJN8BL0,4843,Florianopolis,SC
Vsq1IfWcyLrx,65903,Salto,SP
PmLTdzq7OcJ6,2631,Rio De Janeiro,RJ
eFsWIqqgoztE,7813,Sao Paulo,SP
ttn2L4X4KTUL,75383,Maceio,AL
YaeYvaFfPymz,60341,Rondonopolis,MT
TidQns78IjGg,21060,Contagem,MG
fJpsTvNdtxYm,39340,Rio De Janeiro,RJ
XCVpkWFv4yBx,78559,Rio De Janeiro,RJ
KZxvH9Au0vnR,4612,Sao Paulo,SP
pCDp37xsGe8p,89818,Rio De Janeiro,RJ
jrAM3FEsZLMc,13010,Sao Paulo,SP
ewHjoiSe4ABv,35894,Conchal,SP
f22jEk79KiXw,78240,Tijucas,SC
zUzaVvs2J2hu,13190,Juina,MT
BT8edQbsUojH,47802,Rubiataba,GO
MrnC2yPkNnt5,40391,Curitiba,PR
BiBBbq8QTv1A,3243,Curitiba,PR
ngopkJsv9Xxj,66610,Barra Do Choca,BA
LnoCUmVAgSKW,7085,Itapetininga,SP
8ZaFFAnJHvmB,70336,Praia Grande,SP
nCLLIsMl2Lva,74533,Wanderley,BA
jmM1ZD6CkoFc,46550,Sao Paulo,SP
EfLgyJjRTfI7,1223,Itaperuna,RJ
MzsB4KfFNbMo,62760,Pien,PR
yDTpe8ObZ8m5,69313,Sao Paulo,SP
ZVp5MMCWIl5G,15108,Porto Alegre,RS
G5EIoPnHoBZs,2860,Salvador,BA
nxnn5WcCzLYn,26660,Sao Paulo,SP
5CaCvlzZeOuc,7849,Planaltina,GO
JA43sulqeGAk,36913,Coromandel,MG
px3A0k4R0odn,93995,Mogi Das Cruzes,SP
MBxdMCXElfNK,26193,Ilha Solteira,SP
dfI3Mh65R8va,57607,Teresina,PI
pizsxr5FMGvz,5376,Gurupi,TO
eMRSBn9YzLwh,6270,Macae,RJ
jgCQkzEYqR6p,20961,Sao Paulo,SP
387EOzOGWL9B,2226,Candeias,BA
QmcyEBeqFk5z,91540,Brasilia,DF
N55zE9jTpIzT,79290,Sao Paulo,SP
a157jH8PwoCM,37460,Salvador,BA
FBGNJV8FJ5Oe,29905,Mossoro,RN
xsimpHIvdx3l,62580,Belo Horizonte,MG
dhvGO0ttSHlh,4566,Presidente Dutra,MA
RsPT144UUFDW,16050,Estancia,SE
kw1KohprmCW5,58396,Cosmopolis,SP
Rofy39wmiCdz,42701,Capivari,SP
u6X470KWQjRp,83840,Contagem,MG
2C2FRYQRmfM2,68180,Sao Bernardo Do Campo,SP
BzSqSrJ7qWUn,89108,Taubate,SP
8YVesiXknUYm,32656,Bocaiuva,MG
oSfjSZp5gI8o,16980,Rio De Janeiro,RJ
2riRhkhL6T2U,57975,Rio De Janeiro,RJ
b6S1ZCtqH3o2,4545,Macae,RJ
KLos00QGis2z,56520,Mariluz,PR
m2sMKzRrbxDf,95853,Sao Paulo,SP
OmBfBsssTdBl,82110,Marataizes,ES
8RgApVp72IOS,18405,Belo Horizonte,MG
kjr8syDxjPXF,75713,Osasco,SP
UQof9lTUP5e3,74605,Mogi Das Cruzes,SP
UNYaurBkHxer,40286,Aracatuba,SP
BN2h2Uz0D8Sw,76660,Teresina,PI
ODd3oQb8kGEC,4616,Sao Paulo,SP
G7qcrCyOhAFO,65606,Sao Luis,MA
owvSa9Zc6Eq4,58033,Nova Friburgo,RJ
Kg6SYXRDnxMO,48370,Rio De Janeiro,RJ
3aWbvlu8R0x4,13010,Sao Paulo,SP
O8DqcxiHfSkI,15240,Maringa,PR
bNBAsHQcUPEV,84945,Sao Leopoldo,RS
9rTwIdEb9Dml,18043,Nova Iguacu,RJ
rSGHPPLElCez,41311,Santos,SP
YHyPIfRt1Vx4,5835,Regente Feijo,SP
OCdrlPI17K9M,49027,Eneas Marques,PR
qJhVHFnvhQja,29900,Sao Caetano Do Sul,SP
rhh0NX6e7pzi,81910,Criciuma,SC
PDnxr81PrMpD,18270,Rio De Janeiro,RJ
sEtkPzFgNyzi,71975,Iepe,SP
wShRaIxBmOes,4751,Sao Paulo,SP
vMxHFuKwH780,48370,Rio De Janeiro,RJ
rE40rY0P1uUP,23550,Matinhos,PR
7FPPvwhHZCwH,98801,Recife,PE
1uvV1zsGAkWf,12953,Fortaleza,CE
4ik7NOtxgDvd,15080,Campos Dos Goytacazes,RJ
UxeZKLlfCExK,26010,Pinhao,SE
AWr1fPR33oyd,36810,Campinas,SP
1uQXDUJr9Sf3,11471,Osasco,SP
Vqdck8zf7bjc,4025,Maracanau,CE
EjCb4KTzusnJ,3182,Cachoeirinha,RS
owbbNxDUgq1p,40435,Ipora,PR
cSe5f1Emfc0M,72601,Sao Paulo,SP
RBDv8EUHqXij,76926,Florianopolis,SC
HWQ4aUs8wBFd,72020,Sao Paulo,SP
LgHDUfRhLdtZ,68148,Niteroi,RJ
agQZjfQKyT0X,36050,Ponte Nova,MG
6Iw3tHfKRXaq,13386,Colombo,PR
ETd1ITw0Q64f,4880,Sao Jose Dos Campos,SP
zHQTTPABHTdk,34585,Anapolis,GO
GRR46hmO3rtx,30330,Sertaozinho,SP
zPfUZY3err5k,11471,Osasco,SP
q0zg5JhCCFM7,17505,Mairipora,SP
GZcRKxmRuMO1,70353,Rio De Janeiro,RJ
ObfNGJ2ceouS,20760,Rio De Janeiro,RJ
Qyrb87lslh62,72821,Pinhais,PR
5pf8XYdo2phH,6172,Venancio Aires,RS
tumfDUpq6Rsj,13044,Niteroi,RJ
I1BuLxaHvXW9,4653,Vitoria Da Conquista,BA
d2GoY7ZqarkW,20051,Santo Andre,SP
YY2jGMkF14k9,17523,Brasilia,DF
qUAJidQAD0ST,60752,Sao Paulo,SP
W8P8C0raARpc,87301,Luziania,GO
e3JQ8Gup8UOy,55800,Sao Paulo,SP
TMqlWyYB1DIW,6710,Ribeirao Preto,SP
DLZbgyrPF2ik,23095,Macae,RJ
G1LO257cGPPr,43810,Sao Paulo,SP
Gfgk5uKSottk,21840,Brasilia,DF
jc9pSw0ilQss,14740,Rio De Janeiro,RJ
4fURsyg85zyq,17017,Guacui,ES
m02yq6fyz3Qc,9974,Campinas,SP
1KHe0mnftkbb,4473,Mutuipe,BA
57ACVviWyzmc,78061,Colatina,ES
pLi8j9afGWgZ,31814,Bertioga,SP
5VyUqRhhIRzA,41906,Mage,RJ
X6nrU7Bbq8QR,15150,Sao Jose Do Vale Do Rio Preto,RJ
aMMmYpwxOv80,60732,Contagem,MG
W8QceopC0CrY,24456,Sao Paulo,SP
MhqmWYPi82XJ,69314,Sao Paulo,SP
6l04tuqLUT8q,60732,Contagem,MG
epNBhUVXZ6uc,3714,Curitiba,PR
I3VbBV0fyAli,18510,Sao Paulo,SP
BThfAIu3lBiW,2178,Guarapari,ES
JmRyECxgSMsS,7854,Sao Paulo,SP
JDU4bcZRoqoW,81450,Petropolis,RJ
JHladgwpZuCj,28620,Gramado,RS
01NSQgOn0Toh,92323,Santos,SP
E9zjqigbQxkK,57071,Sao Paulo,SP
I7tKdFJOTkCW,19905,Santo Andre,SP
hw5jmwovzhkP,45655,Juiz De Fora,MG
46d4TYfNZjMy,4369,Gravata,PE
Vn1dv5SwIQK7,21940,Presidente Nereu,SC
D8iNuLz8o71l,7033,Guanhaes,MG
NTn6cioqopHY,13206,Rio Branco,AC
Xc3ceVb6EOnP,11451,Santana De Parnaiba,SP
DI1iqMwKkiu6,59299,Custodia,PE
hM8G0jJpsiof,11090,Divinopolis,MG
5K43GlEBz8HB,21550,Praia Grande,SP
YK8syal4mOrJ,26190,Presidente Prudente,SP
zuAbkjtqCL3E,75833,Belo Horizonte,MG
eMRh7Rqgz1sB,5704,Sao Paulo,SP
AWNr59HLO0OL,88850,Sao Paulo,SP
HPz8UUzGE2B4,71100,Sao Paulo,SP
NYomrQu60gmh,7600,Espera Feliz,MG
KNMFfVQOJOQL,86701,Rio De Janeiro,RJ
mmZ2al0rMzYS,66040,Ribeirao Preto,SP
AT40s956ZJkU,18066,Recife,PE
n6FBMF3DF9AQ,25046,Porto Alegre,RS
BHVKgnNdkeZs,49740,Santa Luzia,MG
wAVhxP8Y7HAQ,21557,Castilho,SP
V9sdv1O4Klks,19870,Luzilandia,PI
ZH3fJD7pq7Ym,55420,Belo Horizonte,MG
BCARfqzpnmAk,4744,Barra Mansa,RJ
LfuF5IDW3QnH,46770,Vacaria,RS
DI8WkzA6Q4KT,4807,Camacari,BA
V2X1lC3Eniwd,25010,Rio De Janeiro,RJ
uyONzt9zuGzR,2670,Curitiba,PR
6bxjJFP3eWBv,5780,Perola D'Oeste,PR
5uW3QdzUv2m5,26535,Rio De Janeiro,RJ
yN0wMnsbwhLH,58233,Sao Paulo,SP
OMzUKmTDbW3G,29304,Foz Do Iguacu,PR
4e6eFzPoqkbw,81290,Valenca,BA
9ZOrS40fCBju,9426,Brasilia,DF
eYCZeRz8vFzL,6730,Sao Paulo,SP
ajQUH0vFZyWq,29162,Rio De Janeiro,RJ
IN4gAPZGjYMz,59215,Santa Cruz,PE
05n6AC6WjGyI,28455,Sao Paulo,SP
496bPz3dsljh,41280,Santo Andre,SP
uSsNrg2lNR83,3563,Sao Paulo,SP
ofN9Yiu1mH9o,77695,Sao Paulo,SP
atOyBZ6CSKly,40221,Joanopolis,SP
Q0dveatSna4S,9662,Volta Redonda,RJ
nbSdghsb93gM,93332,Caxias Do Sul,RS
D1nDdDNEU9VD,89046,Catalao,GO
q57zPz5Wmspi,13288,Sao Paulo,SP
xaYNS7ZVDrHW,11082,Rio De Janeiro,RJ
DDl2yzEQs5fk,4470,Tres Coracoes,MG
xE2XDkyaYFz1,59065,Joao Pessoa,PB
LIs5HIBsIpps,2216,Osasco,SP
BJqmqGcLegQ1,2253,Caldas Novas,GO
mK4eJ3Jsioxi,68464,Sao Jose Dos Campos,SP
bLAbWmf9IP8U,44089,Macae,RJ
U7IBMZrIO9tv,73320,Guarulhos,SP
jq2dSwZ4ph1y,3646,Osasco,SP
jE1u00jisqcc,83824,Ibira,SP
74kHk631j9ET,96490,Belo Horizonte,MG
ULw80vEiVWIB,3021,Itu,SP
Qdy7XC53dwLp,39530,Praia Grande,SP
rMbqtsCaeft3,2029,Porto Alegre,RS
nW2BEuQLty7l,38446,Itaborai,RJ
iNq48dj3moGd,77423,Rio Claro,SP
A34SCnh4a3Jw,13482,Votorantim,SP
GZGbYJ8MdlC1,3965,Diadema,SP
FfgTxDB1YO7K,7600,Espera Feliz,MG
b52rOjwmBrrl,81240,Maceio,AL
o5EL3Rt5pdlo,45730,Campinas,SP
WSaF68vK8MNB,47630,Sao Paulo,SP
9MMXVqOw3SSL,75850,Salvador,BA
7UIle5eVTZEP,12239,Marilandia,ES
cpLRvSFiO2qh,9660,Volta Redonda,RJ
7jBFSuAbamj2,6529,Pacoti,CE
9oh2aNa3L86k,83035,Penha,SC
6Q37j45ivoWo,67118,Campinas,SP
SwRu6XQP2bj2,96490,Belo Horizonte,MG
L3O0Z3BcjtFq,5535,Uberaba,MG
irpX68BNtiro,55190,Itabera,SP
3qVt4ehg8PYc,9405,Porto Alegre,RS
f6RUxSaSrxsA,30810,Sao Paulo,SP
F0QHOGMNzdBC,16850,Conservatoria,RJ
0gPenIi7Gt2e,1122,Mogi-Guacu,SP
gic9JzjK4UpB,8613,Sorocaba,SP
QQxsZrqmxmzW,78630,Cabedelo,PB
2L8yePYtgktA,72885,Indaial,SC
d1Ipv9iBu1za,87203,Rio Claro,SP
CQKJ1Y3xrQqq,42843,Curitiba,PR
I907ADgAevCS,15920,Sumare,SP
XKZq2YQ6WOz4,89113,Piedade De Caratinga,MG
meDVy5e7n8nc,26113,Barueri,SP
iOropaGD6BsR,18114,Bom Jesus Da Lapa,BA
ts35HMNlyf3n,66113,Sao Paulo,SP
fzm9lVXDsFjH,95860,Viamao,RS
lF4RmuNE3yrx,25255,Sao Paulo,SP
5YC20svQTswu,4141,Gravatai,RS
anpAsLBUhPmK,78500,Vitoria Da Conquista,BA
qzLzYleIjwsc,70238,Campinas,SP
DWbdhUN4Sau7,32653,Sao Bernardo Do Campo,SP
04QjC58iN9Tv,76220,Sao Paulo,SP
XOWxnizeB2CF,1324,Salvador,BA
6HwCHdSeVX0V,4689,Sao Paulo,SP
3Q24Wkay4v1Z,30570,Belo Horizonte,MG
h7sauCi63Jaj,11664,Rio De Janeiro,RJ
olaL0rGNzPOK,3658,Sao Paulo,SP
gtz1ze8BAdpy,59135,Valinhos,SP
dz9jVcotJaKi,27600,Sao Paulo,SP
Oo1zsF3T7drM,38302,Goiania,GO
bIbnw2xkZtT6,3645,Valinhos,SP
TAuxZATPpcG4,4182,Jaboticabal,SP
EUjnKL5jt3A6,70867,Sao Paulo,SP
PK06eqKsFYfM,14090,Sao Paulo,SP
ncW4juaxgXA8,72151,Sao Jose Dos Campos,SP
9MGNabveEJE9,89735,Lagoa Da Prata,MG
Hhv9K8w4Ok9y,25275,Sao Paulo,SP
uOMD2W87ptBr,87704,Fortaleza,CE
oQifA6UANNJQ,38445,Sao Bernardo Do Campo,SP
RKLtPzTYBmFF,62190,Niteroi,RJ
NVT2EWuZsg33,79113,Joinville,SC
h6Kb2dC9y3Hd,20973,Cachoeirinha,RS
buec73MKylu6,91720,Recife,PE
i5fsi9gGOT1g,20725,Santa Monica,PR
Y2y0bEzKOQ6n,46550,Sao Paulo,SP
W6SkNlPkRYDr,88308,Duque De Caxias,RJ
BnxrqIPOqOVH,14178,Teixeira Soares,PR
Xh1pQqXDzfOk,18111,Sao Paulo,SP
8EV9ik0fBKaw,83414,Porto Alegre,RS
iT5eBlv0eRi0,68180,Sao Bernardo Do Campo,SP
rA8iG8CzS1gi,99460,Suzano,SP
w7oeZGwRsAQJ,2610,Antonio Prado,RS
YWkXbdlWIZnA,2611,Jaguariuna,SP
JH0crp9tcuLo,73865,Salto,SP
sZ1w3w6NGfOh,3574,Francisco Beltrao,PR
RwctKLbcmS5N,36370,Sao Paulo,SP
RIRAnyAdnz9Z,36501,Sao Paulo,SP
PiZTzbWO5GdB,38706,Vitoria,ES
ru9YQfwjrj8n,79600,Aracatuba,SP
bSZXwc3GOKCA,68560,Belo Horizonte,MG
frtyHzCsPtvx,30662,Santos,SP
0dOm4ablp8Jv,68148,Niteroi,RJ
GNlpEGRTpg4h,31515,Ribeirao Das Neves,MG
Q3XI8tH2ERP4,45455,Praia Grande,SP
2us06FAS4vYI,49690,Sao Paulo,SP
TBJdfN2NXyKn,60740,Bambui,MG
LxZe75saePFI,23550,Matinhos,PR
D6CKwUQYry0Q,99450,Laguna,SC
wrAuBNEtFb8N,6693,Campos Dos Goytacazes,RJ
suDe6LN6wc95,95925,Sao Paulo,SP
D8kINz5wRSHs,13640,Rio De Janeiro,RJ
DMkkyUbXxKLA,14161,Sao Paulo,SP
7xOVaVsBImVX,36976,Congonhas,MG
A7x5E0obqOv5,27998,Guarapuava,PR
TGVS3vI06c6D,3692,Feira De Santana,BA
aOqfUUzYpNCE,96010,Belo Horizonte,MG
H4i7N0VSU3Tu,77823,Ribeirao Preto,SP
2EhIZxWKXMF5,6395,Ribeirao Preto,SP
ASGrwsMaxHVc,16680,Betim,MG
